date,continent,country,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,people_vaccinated,hosp_patients,population,median_age,gdp_per_capita,case_fatality_rate
12/30/2021,Asia,Japan,2773707.0,6603,142003,24,87128775,50214579,48401895,45192,904621355,33.24732203,62254.91132,5.119610687069686
11/04/2021,Europe,Usa,5068002.0,4567,258228,409,56975237,15428903,36921286,69844,620312731,43.57582082,57709.82237,5.095262393345544
06/01/2021,North America,France,2773939.0,6513,73169,460,16289007,92841610,49412694,18246,956413588,34.22663435,54662.01463,2.6377292362953906
01/28/2021,Europe,France,1935740.0,4005,260529,570,31442685,67862861,68050924,33386,79825843,46.20513753,39581.58374,13.458883941025137
01/28/2020,Europe,France,3434955.0,9114,443855,987,79804665,49640695,15179722,50111,712783498,45.0091363,16237.78338,12.921712220392989
10/19/2021,Asia,Japan,4936710.0,183,253608,416,29342377,92349680,25531413,77006,315945268,45.90338091,61988.82602,5.137186506803114
04/16/2020,South America,Usa,5155872.0,7755,234385,356,46400407,73673833,30629353,48260,688429859,23.89990057,25354.62941,4.5459817466376204
12/26/2022,Asia,Usa,3177326.0,3358,189973,382,80004243,10695586,38667075,40882,874003602,27.32423374,2388.150139,5.979021353175595
09/22/2020,Europe,Italy,1554510.0,6615,100417,808,32421104,95769260,32950717,59557,320985678,20.8879182,68742.41826,6.459720426372298
03/24/2022,Europe,Brazil,3763122.0,9590,1044,157,90530589,72978992,25864469,60918,525033004,49.48402181,60419.84014,0.027742921967451494
01/31/2022,North America,France,4421590.0,6797,177763,568,95467521,63975546,58719882,12188,986411067,27.08414418,43964.94453,4.0203410990164175
01/25/2021,North America,Usa,2534937.0,8728,231807,432,74873276,43152418,9350996,10669,721364806,31.01280003,1856.09262,9.144487614485094
01/07/2021,Europe,India,812461.0,7678,24363,47,37882693,2493033,4163960,11443,973855373,28.24779342,16712.40795,2.998667012939698
04/23/2022,Europe,Canada,4427036.0,5698,308838,327,67108171,31366107,28817639,19629,701368616,21.19380869,32191.44227,6.976179999439807
04/21/2020,Europe,Russia,1718224.0,1273,394798,432,98568193,89297735,64372456,26954,1221831605,27.83774029,44337.8597,22.977097281844507
01/11/2020,North America,Italy,2710626.0,6653,473126,430,71881737,31916447,1184169,7235,315308762,22.94586999,49862.66166,17.454492061981256
08/08/2021,Europe,Usa,9312652.0,1096,460060,55,91532527,61344380,69269282,75450,165474040,31.82849259,55390.81615,4.940160976701374
07/23/2022,Europe,Italy,7906166.0,9497,283445,576,28379249,44506438,70236600,50313,1150262271,49.00472355,39340.60387,3.5851131888705603
06/03/2022,South America,Brazil,7310108.0,9107,336473,267,68194974,49171750,6474056,42849,275707300,40.94787116,46276.65652,4.602845812948318
12/16/2021,North America,Italy,9775260.0,8002,1620,68,76640082,76828079,47692620,51192,859986927,41.20702369,56975.74618,0.01657244922385696
11/20/2020,Asia,France,6440010.0,4247,324368,727,40953561,46813530,43434437,94083,451951934,33.595278,50669.05041,5.03676236527583
12/13/2020,South America,India,8674163.0,9220,449871,901,10773941,22943780,45026691,11593,1195302632,44.33912032,66882.05092,5.186333251980623
09/29/2021,North America,Japan,444191.0,5314,95419,600,56048222,78427835,16677180,40928,728814941,47.24852501,61350.56713,21.48152483953975
11/23/2022,Europe,India,1502337.0,3354,168606,448,48787062,10815999,8044665,27885,818915089,48.84650018,12685.92817,11.222914698899116
04/16/2022,Europe,Canada,3486669.0,270,382194,792,56239160,21689168,73813538,54801,1082974018,22.96970668,66371.91974,10.961579662422787
02/09/2020,North America,Canada,9309205.0,1186,496712,256,60280540,13017033,21282104,9291,799165540,46.38932026,15088.14349,5.335708043812549
02/13/2020,Europe,Brazil,3722946.0,6305,432606,671,66059129,81465219,49191398,44978,695019357,26.75248651,69397.20121,11.619991264982087
08/29/2020,Europe,Japan,7064400.0,2398,202701,489,17752903,64090646,73109130,56470,648437365,31.91800706,49391.7384,2.8693307287243077
11/14/2020,Europe,Germany,9874813.0,6995,318000,745,41256781,51960580,7530620,64107,1356342292,30.36431584,44299.67714,3.220314146708399
11/02/2021,Europe,Brazil,224695.0,7299,180324,642,5841445,72632001,17642572,69668,1259350960,40.2539012,23378.27156,80.2527871114177
06/09/2020,North America,Canada,3441628.0,4182,317953,48,61798421,29665133,26792653,97219,846016787,37.93773621,10184.41922,9.23844761839455
10/18/2022,Asia,Japan,9490452.0,9903,22259,658,58725950,7156375,55069931,844,118807075,23.27314624,9705.938135,0.23454098919629962
09/08/2022,Asia,Canada,7552975.0,2230,20655,315,79657546,39609361,65555201,54929,1050117795,43.48467889,60793.68829,0.27346840152390284
04/28/2021,South America,Brazil,8123236.0,6511,426221,412,69789454,60653594,74029959,31869,76531860,33.18936205,30838.48739,5.246936073259474
07/04/2021,Europe,India,7761850.0,128,424845,433,28904310,48630295,37745045,97052,1367880980,20.0666553,39629.77812,5.473501806914589
03/25/2022,Europe,Uk,9799314.0,9461,416826,1,38295580,46359580,38199572,34411,187965767,32.43509801,65296.69143,4.2536242843121475
05/11/2021,Europe,Japan,3340216.0,3672,450400,840,99140518,56911498,37993372,59677,715966462,35.48994727,18619.47463,13.484157910745893
01/21/2021,South America,India,3833284.0,9793,21602,951,76172739,31360634,75048036,34031,540868351,22.06624056,53711.68649,0.5635376872676274
08/21/2021,Europe,Uk,1847865.0,4765,348089,144,78368311,45216383,846677,35702,1118111548,24.53405778,33462.06857,18.837360954398726
04/28/2022,Europe,Japan,7586725.0,3970,142182,955,18815991,78745455,5088889,22523,1095087216,49.80716514,15680.07148,1.874089280947972
09/07/2022,Europe,India,9308092.0,7545,399289,365,93503823,92073076,9676505,98519,1006725304,46.13586206,59855.04596,4.2896976093489405
06/04/2020,Europe,Brazil,4897954.0,5552,362990,419,52319021,43228291,71462474,4776,790777446,23.99982258,47916.49297,7.411053676698474
08/06/2021,Asia,Canada,4017136.0,627,342962,572,14595753,98655520,79925484,61001,66228133,37.40928199,7549.596098,8.537475455150137
05/14/2022,Asia,Russia,344855.0,6589,403411,784,21596276,59254477,42351954,18724,441857353,31.37729892,38381.24647,116.97989009873714
08/17/2022,North America,Canada,5750283.0,2044,1537,560,89722850,27832311,43694585,56858,456613448,36.31221226,59771.7058,0.026729119245087588
06/12/2022,Europe,Usa,1074961.0,2341,410354,843,29251312,8917033,53756068,14100,1228627140,34.11605581,5618.501767,38.17385002804753
01/23/2020,Europe,Brazil,4625678.0,5884,437544,443,59745702,75246751,73309005,42467,413358794,21.44446775,29722.96101,9.459024168997496
11/27/2022,Asia,France,2377935.0,8185,256210,915,49777929,89743099,8644252,51242,723725161,29.46260933,56559.79847,10.774474491523108
08/15/2020,Europe,Japan,1134106.0,249,177274,433,69723320,64521906,34143954,60722,654780047,23.76561746,60226.65233,15.631166751608754
12/02/2020,North America,Canada,8296877.0,2925,171236,642,7215554,73837692,61884324,99420,1301501759,34.66904277,54500.03157,2.063860896093795
04/08/2022,Europe,Brazil,2474968.0,5043,388689,554,62393732,35441923,24988375,79468,367116499,47.2195016,22093.96068,15.704809112683476
04/07/2020,Europe,Usa,6166160.0,974,89743,56,71376524,69204180,74115447,21718,801344242,49.86598318,35978.13968,1.4554114716452378
06/07/2021,Asia,France,5672540.0,9517,447875,561,56416658,19695554,33174959,46014,1329795865,48.32759205,52148.18039,7.8954930242889425
01/30/2022,North America,France,5644807.0,7192,86155,963,73661245,56528344,6494290,19640,202445373,49.57091375,11528.55495,1.5262700744241566
06/13/2021,North America,Brazil,5972558.0,9175,442908,976,16617818,8936259,55128494,60312,334963854,20.45738947,42054.84566,7.41571701773344
07/28/2020,North America,Italy,2442266.0,9080,382342,177,94618542,29115069,29994608,19560,431088870,41.88340935,50705.78704,15.65521527958052
01/19/2022,Europe,Usa,4437677.0,2672,418061,292,12616087,31958446,40033932,6380,1159390375,28.18846431,59649.43899,9.420717190548118
04/29/2022,North America,Uk,9607366.0,7279,89846,45,99895539,54605903,74736570,47756,1182032239,45.96853935,8705.348946,0.935178278833137
03/03/2022,Europe,Japan,5241218.0,7531,234507,169,57060478,88865722,8971899,94365,1344195095,44.41200472,23747.55393,4.474284412516328
04/08/2020,Asia,India,5150635.0,9518,292706,270,59554486,91618181,29752775,29579,1117126491,32.71023728,38374.12249,5.682910942048893
03/23/2022,Europe,Brazil,5481140.0,8662,290180,416,16586982,90496094,76271093,95736,486784920,34.19782025,49372.92609,5.294154135818461
11/11/2022,Europe,Japan,7214615.0,1987,191824,847,73034080,65653159,34781112,85265,136254090,27.95275007,51372.50439,2.658825176395414
12/15/2020,North America,India,8010643.0,90,336377,138,77265524,18003916,21864790,28537,367635744,28.66412109,18474.883,4.199126087631168
03/22/2022,Europe,Italy,4981262.0,8721,83049,246,4705863,79724467,46078100,89661,555001187,49.4352327,1957.486229,1.6672281040427104
04/14/2021,Asia,Germany,4525208.0,4059,239647,147,57684884,79632899,16079057,5655,690223237,46.66558666,48873.37148,5.295822866042842
05/20/2020,Asia,Canada,5290717.0,2773,330825,229,78568793,98783396,26930287,59451,1073243050,25.75606916,63729.71383,6.252933203571463
07/02/2021,Asia,Germany,518349.0,9878,289962,791,21218984,14210473,8645261,67984,145644285,28.26574034,56028.67611,55.93953108812788
01/08/2022,Europe,Usa,2881990.0,8383,423760,636,15532310,83758052,16540623,79721,944431127,23.25943979,43950.16111,14.70372902057259
10/28/2020,North America,India,797968.0,7409,324676,703,72386337,82054955,29141527,17211,604867109,49.66612349,68452.3604,40.687847131714555
08/01/2022,Europe,Uk,7892861.0,4440,471852,373,63875028,24673248,11947056,22280,131069609,47.21629552,30885.05769,5.978212463135991
11/18/2020,Europe,France,8467691.0,7347,319849,79,56832364,46250999,73285619,33971,247667333,36.56293961,37228.43282,3.7772871022336547
09/16/2021,Europe,Brazil,6211411.0,1008,20104,605,116064,88888361,64538399,6798,567299145,40.78679312,1847.786713,0.3236623691460765
12/01/2022,Europe,India,2655971.0,3783,386480,737,44094557,76569316,31674698,17228,256155413,42.43840819,66270.64404,14.551363700883782
09/01/2022,Europe,Brazil,5609125.0,6646,127904,64,47951852,26701523,79151114,35739,1041628228,26.11433682,41250.91919,2.2802843580772403
11/01/2021,South America,Brazil,2874299.0,4298,331747,87,91096483,44648863,49626299,99572,983501403,48.03999012,27965.19889,11.541840288710395
12/11/2020,Europe,Canada,7339838.0,4668,102499,87,30630215,21748790,55142979,48720,1282024904,35.80228141,4074.939176,1.396474963071392
08/20/2021,Europe,Japan,7330292.0,4287,321169,712,43484890,60006735,54797401,94845,159627322,22.77354613,26006.91544,4.38139435645947
04/01/2021,Europe,Germany,1804673.0,2052,227336,725,79065596,51586948,44507757,70280,19611435,31.91247824,1248.269016,12.597074373030459
12/02/2021,South America,Germany,2938199.0,6009,294461,203,16695935,54776688,35980164,40503,1001365885,38.04939669,23379.12452,10.021819488741231
02/14/2021,Asia,Brazil,7594378.0,1716,424632,912,14888035,61830573,29626019,14548,271923482,30.58469574,66650.38976,5.591399321972122
09/25/2020,Asia,Japan,8998604.0,310,173084,381,36613753,37868491,56799200,69066,1145670871,40.97613283,11644.44813,1.9234539046278734
07/14/2022,South America,Italy,4909776.0,4538,367729,600,35756284,8223404,22305485,37853,1021794538,46.46149941,38633.36653,7.4897306923981875
09/04/2021,North America,Uk,9167121.0,1260,461261,475,82149149,18116372,27763014,74531,590141101,43.15676373,13876.59509,5.03168879302455
09/13/2020,Asia,Japan,3303389.0,3932,152472,572,32903537,11001165,77709562,24703,431030991,39.2797406,55053.15999,4.615623530864818
08/04/2020,Asia,India,8025407.0,584,310414,782,62983807,61278948,72550849,25527,1106473089,35.36472444,39805.4487,3.867891061475138
07/04/2021,North America,Italy,4354385.0,7616,203141,605,56780374,21724565,19013927,96966,1217711876,27.63390457,14954.28527,4.66520530453784
03/22/2022,Asia,India,8777198.0,8551,119415,818,58366555,32903197,61784361,65555,911402605,33.64838495,60770.64958,1.3605139134379787
03/18/2021,South America,Usa,3151882.0,2866,443049,538,33016483,95929860,57505095,60982,871382740,28.78858721,55097.64102,14.05664932887716
07/01/2020,South America,Japan,3210016.0,5898,194716,213,19882016,18784830,72048941,50933,1363998843,48.02070143,66639.79173,6.065888768155673
05/11/2022,Europe,France,6737320.0,2011,80206,73,7736167,94208220,46707199,61178,26082257,47.21933471,1043.34531,1.1904733632957913
08/28/2022,Asia,France,2389383.0,6251,331612,60,84473981,6378298,76741969,60475,952458393,24.6747915,32541.06936,13.87856195511561
08/22/2022,Asia,Uk,6996746.0,4939,190545,697,13729195,75278301,41149000,45730,300662035,44.67860664,69989.04973,2.7233373914102357
12/10/2020,Europe,India,164053.0,4006,439025,542,92649609,25766481,4959784,23241,69434600,41.0874409,56971.96627,267.6116864671783
11/21/2022,Europe,Russia,5973544.0,1625,431544,218,59724895,50943469,43251843,72832,380663267,49.25635162,58358.7431,7.224254144608293
10/28/2022,Europe,France,5282379.0,890,430000,11,97469997,63996657,10212237,81869,616365232,33.89919706,43858.13993,8.140271646544104
08/12/2022,Europe,India,9825144.0,6078,23723,813,46185347,34829564,7460749,41516,580535149,41.66523114,50190.07599,0.24145193190043832
05/07/2020,Asia,Canada,2542637.0,7036,322790,414,7913798,19275072,63938612,18628,909216437,35.5365176,56567.51186,12.69508781631039
06/19/2022,Asia,France,8033951.0,8923,197327,31,50740298,74751014,44924115,19367,815319328,22.0820149,7367.364684,2.45616384765105
01/13/2022,Europe,Brazil,8107317.0,3961,74,159,3730046,69592060,6474524,11755,1334866646,21.40294249,48788.06027,0.000912755724242681
06/23/2022,North America,Russia,4158549.0,2504,255245,236,44749613,27305424,14341623,53751,1227511526,23.66334329,57263.1589,6.137837981469017
10/02/2020,Europe,France,9734816.0,8806,288642,738,30804919,14425858,528878,87286,401839427,28.88573192,3819.73935,2.9650483378422354
07/10/2020,South America,Brazil,4530889.0,3806,196594,180,43138537,27367238,7319391,13025,965421032,27.77339317,21496.66946,4.338971888298301
05/28/2020,North America,Japan,8411039.0,6100,96881,828,84657528,42352026,51543272,4887,1080408386,41.84980006,23356.8015,1.1518315394804377
06/26/2022,Europe,Canada,9631739.0,1719,413757,557,79150420,21699051,50125131,60675,1337196169,41.47768205,59966.18527,4.295766320079894
10/03/2022,North America,Brazil,9035616.0,6686,45929,340,16748076,729525,3927651,79194,596517801,49.1418374,54844.24588,0.5083106674741379
09/11/2021,Asia,Russia,8962049.0,1587,123199,457,67043107,2147086,59821071,49348,688419487,29.31172476,46293.08149,1.3746744745537542
11/24/2022,Europe,Brazil,8284960.0,7000,231525,79,24904926,99942390,26051228,70762,1336592986,48.15356251,56525.89948,2.7945216392112937
02/28/2020,Europe,Uk,2049949.0,9803,288172,646,72383897,22379444,15035484,69524,332419952,38.3855181,32286.64935,14.057520455386937
12/01/2022,Europe,Uk,8388512.0,896,29545,771,92410099,44848111,4596997,54884,590351634,34.85926133,61366.76073,0.35220787667705544
02/12/2021,South America,Canada,1268300.0,5558,79569,986,37707342,74199621,58248740,21663,413855141,40.03524133,17160.89317,6.273673421114879
06/01/2022,Europe,Usa,1947763.0,8469,31673,819,86564758,3915995,11600032,84389,1211344192,41.08266355,49615.80482,1.6261218639023332
02/27/2021,North America,Brazil,7654502.0,4647,424190,758,45405783,3351555,75147614,18014,1224549913,25.15787087,17680.83175,5.54170604436448
08/19/2022,Europe,France,3882149.0,9828,452115,472,57511208,17488874,10426684,14239,458817005,42.55146511,3750.476165,11.6459981314473
03/27/2020,North America,Italy,4873062.0,2432,416313,670,29657879,66437008,6504465,36046,1037837730,41.75518293,20606.43555,8.543150076892106
01/25/2022,Asia,Japan,7045209.0,3904,364655,714,53055,5325089,6132062,18422,756684342,49.92596852,35010.57117,5.17592877656291
01/08/2020,North America,India,8439469.0,6837,355288,111,38902821,97599867,2288143,21816,169487489,47.35843342,59197.08504,4.209838320396698
12/12/2022,Europe,Japan,7678073.0,1449,326968,979,74052986,18395013,15184743,27055,193414357,40.53980695,36111.09776,4.258464330828842
03/11/2021,Europe,Uk,4845710.0,4500,23525,291,81149858,7940899,47682994,54173,1172063462,41.37091139,13361.39158,0.48548097182868966
04/23/2021,Europe,India,4000737.0,5454,57804,949,1137263,87694054,32357284,6470,653902699,48.37956902,69500.852,1.4448337893743077
10/03/2022,North America,Canada,9109609.0,9424,146115,821,83165726,45025190,7451715,88997,507413313,49.01534819,19635.04169,1.6039656586797524
02/17/2022,North America,Italy,7258746.0,4117,41846,630,79041107,64399439,66601275,45534,1204456714,44.80895592,68985.33603,0.5764907602497732
06/19/2020,North America,Uk,1443717.0,8869,77261,382,2498838,35741761,63752355,70297,920044335,43.02180637,65607.09302,5.351533576178711
12/28/2020,Europe,Usa,4409352.0,2028,233312,16,60691177,12930895,2890653,21603,967839524,23.3409747,38428.4641,5.291299038951755
